Loyalty Number,Loyalty_ID
815576,815576
815581,815581
815584,815584
815603,815603
815612,815612
815626,815626
815643,815643
815649,815649
815681,815681
815686,815686
815694,815694
815709,815709
815720,815720
815733,815733
815753,815753
815789,815789
815796,815796
815804,815804
815810,815810
815817,815817
815823,815823
815834,815834
815841,815841
815850,815850
815872,815872
815915,815915
815926,815926
815966,815966
815980,815980
815981,815981
815982,815982
816035,816035
816069,816069
816072,816072
816097,816097
816108,816108
816110,816110
816114,816114
816122,816122
816175,816175
816178,816178
816180,816180
816185,816185
816196,816196
816209,816209
816240,816240
816280,816280
816320,816320
816323,816323
816328,816328
816329,816329
816330,816330
816401,816401
816420,816420
816493,816493
816510,816510
816511,816511
816523,816523
816562,816562
816608,816608
816618,816618
816619,816619
816651,816651
816676,816676
816695,816695
816705,816705
816707,816707
816755,816755
816781,816781
816785,816785
816810,816810
816868,816868
816881,816881
816913,816913
816930,816930
816935,816935
816937,816937
816962,816962
816986,816986
817041,817041
817051,817051
817065,817065
817069,817069
817070,817070
817074,817074
817096,817096
817102,817102
817128,817128
817135,817135
817136,817136
817153,817153
817158,817158
817159,817159
817160,817160
817168,817168
817185,817185
817186,817186
817193,817193
817208,817208
817245,817245
817248,817248
817277,817277
817279,817279
817288,817288
817298,817298
817354,817354
817368,817368
817374,817374
817375,817375
817409,817409
817432,817432
817456,817456
817480,817480
817485,817485
817489,817489
817520,817520
817527,817527
817575,817575
817576,817576
817586,817586
817593,817593
817609,817609
817612,817612
817613,817613
817648,817648
817669,817669
817671,817671
817680,817680
817695,817695
817713,817713
817714,817714
817744,817744
817780,817780
817787,817787
817822,817822
817851,817851
817918,817918
817932,817932
817997,817997
818026,818026
818027,818027
818034,818034
818040,818040
818053,818053
818056,818056
818076,818076
818077,818077
818105,818105
818114,818114
818136,818136
818156,818156
818157,818157
818160,818160
818165,818165
818194,818194
818207,818207
818240,818240
818245,818245
818265,818265
818271,818271
818281,818281
818329,818329
818391,818391
818454,818454
818456,818456
818476,818476
818484,818484
818495,818495
818559,818559
818562,818562
818567,818567
818588,818588
818602,818602
818606,818606
818616,818616
818635,818635
818809,818809
818810,818810
818820,818820
818823,818823
818858,818858
818863,818863
818864,818864
818867,818867
818870,818870
818875,818875
818881,818881
818886,818886
818894,818894
818930,818930
818940,818940
818970,818970
818979,818979
818991,818991
818995,818995
818998,818998
819004,819004
819005,819005
819009,819009
819013,819013
819020,819020
819021,819021
819027,819027
819032,819032
819055,819055
819063,819063
819068,819068
819077,819077
819078,819078
819105,819105
819108,819108
819115,819115
819127,819127
819141,819141
819149,819149
819151,819151
819167,819167
819172,819172
819245,819245
819246,819246
819247,819247
819255,819255
819267,819267
819315,819315
819358,819358
819372,819372
819375,819375
819395,819395
819397,819397
819441,819441
819448,819448
819458,819458
819485,819485
819497,819497
819498,819498
819521,819521
819555,819555
819585,819585
819601,819601
819603,819603
819643,819643
819647,819647
819678,819678
819718,819718
819741,819741
819765,819765
819768,819768
819787,819787
819807,819807
819842,819842
819845,819845
819855,819855
819870,819870
819887,819887
819904,819904
819924,819924
819969,819969
819973,819973
819983,819983
820007,820007
820020,820020
820034,820034
820053,820053
820058,820058
820067,820067
820093,820093
820103,820103
820104,820104
820108,820108
820140,820140
820144,820144
820164,820164
820204,820204
820215,820215
820223,820223
820224,820224
820251,820251
820265,820265
820312,820312
820321,820321
820341,820341
820349,820349
820406,820406
820412,820412
820437,820437
820444,820444
820454,820454
820501,820501
820510,820510
820542,820542
820561,820561
820594,820594
820607,820607
820643,820643
820695,820695
820740,820740
820745,820745
820749,820749
820761,820761
820796,820796
820804,820804
820822,820822
820908,820908
820919,820919
820922,820922
820937,820937
820995,820995
821010,821010
821043,821043
821044,821044
821064,821064
821079,821079
821082,821082
821083,821083
821098,821098
821117,821117
821137,821137
821138,821138
821151,821151
821180,821180
821202,821202
821216,821216
821235,821235
821252,821252
821277,821277
821278,821278
821295,821295
821296,821296
821310,821310
821314,821314
821346,821346
821349,821349
821379,821379
821404,821404
821452,821452
821462,821462
821476,821476
821512,821512
821515,821515
821547,821547
821548,821548
821550,821550
821563,821563
821565,821565
821607,821607
821646,821646
821698,821698
821705,821705
821712,821712
821813,821813
821834,821834
821852,821852
821889,821889
821918,821918
821922,821922
821940,821940
821944,821944
821969,821969
821995,821995
822018,822018
822022,822022
822051,822051
822060,822060
822070,822070
822102,822102
822106,822106
822131,822131
822146,822146
822161,822161
822205,822205
822211,822211
822230,822230
822238,822238
822247,822247
822264,822264
822305,822305
822323,822323
822329,822329
822450,822450
822507,822507
822519,822519
822534,822534
822548,822548
822556,822556
822578,822578
822597,822597
822632,822632
822653,822653
822694,822694
822696,822696
822722,822722
822723,822723
822749,822749
822784,822784
822807,822807
822832,822832
822839,822839
822865,822865
822888,822888
822896,822896
822956,822956
822995,822995
823015,823015
823021,823021
823048,823048
823084,823084
823087,823087
823104,823104
823112,823112
823119,823119
823129,823129
823150,823150
823162,823162
823175,823175
823191,823191
823208,823208
823212,823212
823283,823283
823319,823319
823348,823348
823363,823363
823372,823372
823374,823374
823384,823384
823417,823417
823436,823436
823441,823441
823453,823453
823477,823477
823491,823491
823540,823540
823542,823542
823566,823566
823567,823567
823590,823590
823592,823592
823604,823604
823628,823628
823663,823663
823665,823665
823672,823672
823674,823674
823713,823713
823761,823761
823764,823764
823765,823765
823776,823776
823779,823779
823789,823789
823801,823801
823808,823808
823816,823816
823842,823842
823859,823859
823868,823868
823878,823878
823882,823882
823888,823888
823906,823906
823925,823925
823943,823943
823949,823949
823986,823986
824075,824075
824076,824076
824081,824081
824115,824115
824121,824121
824133,824133
824159,824159
824216,824216
824259,824259
824263,824263
824307,824307
824316,824316
824337,824337
824351,824351
824360,824360
824414,824414
824456,824456
824467,824467
824486,824486
824488,824488
824506,824506
824519,824519
824535,824535
824545,824545
824597,824597
824610,824610
824632,824632
824668,824668
824698,824698
824700,824700
824708,824708
824712,824712
824730,824730
824763,824763
824769,824769
824779,824779
824804,824804
824816,824816
824819,824819
824848,824848
824850,824850
824860,824860
824865,824865
824866,824866
824885,824885
824896,824896
824906,824906
824909,824909
824911,824911
824920,824920
824967,824967
824969,824969
824976,824976
824988,824988
824996,824996
825041,825041
825044,825044
825065,825065
825076,825076
825079,825079
825090,825090
825114,825114
825121,825121
825123,825123
825129,825129
825131,825131
825139,825139
825146,825146
825149,825149
825155,825155
825165,825165
825170,825170
825183,825183
825233,825233
825254,825254
825264,825264
825299,825299
825315,825315
825333,825333
825360,825360
825399,825399
825426,825426
825433,825433
825443,825443
825459,825459
825465,825465
825467,825467
825470,825470
825484,825484
825490,825490
825515,825515
825539,825539
825550,825550
825579,825579
825593,825593
825643,825643
825661,825661
825665,825665
825675,825675
825685,825685
825689,825689
825690,825690
825730,825730
825736,825736
825747,825747
825765,825765
825782,825782
825797,825797
825805,825805
825809,825809
825811,825811
825819,825819
825898,825898
825914,825914
825920,825920
825958,825958
825967,825967
825986,825986
826000,826000
826030,826030
826045,826045
826070,826070
826092,826092
826097,826097
826103,826103
826113,826113
826136,826136
826160,826160
826166,826166
826183,826183
826230,826230
826266,826266
826304,826304
826308,826308
826312,826312
826324,826324
826367,826367
826372,826372
826415,826415
826459,826459
826490,826490
826491,826491
826505,826505
826512,826512
826520,826520
826554,826554
826556,826556
826560,826560
826568,826568
826589,826589
826657,826657
826680,826680
826697,826697
826707,826707
826725,826725
826732,826732
826743,826743
826747,826747
826768,826768
826785,826785
826797,826797
826805,826805
826859,826859
826890,826890
826904,826904
826967,826967
826975,826975
826977,826977
826984,826984
827028,827028
827031,827031
827087,827087
827117,827117
827129,827129
827147,827147
827164,827164
827179,827179
827181,827181
827187,827187
827194,827194
827209,827209
827215,827215
827240,827240
827275,827275
827285,827285
827288,827288
827301,827301
827306,827306
827309,827309
827315,827315
827332,827332
827339,827339
827342,827342
827360,827360
827363,827363
827364,827364
827381,827381
827402,827402
827445,827445
827446,827446
827456,827456
827490,827490
827506,827506
827514,827514
827546,827546
827595,827595
827619,827619
827638,827638
827650,827650
827677,827677
827707,827707
827710,827710
827714,827714
827749,827749
827753,827753
827762,827762
827763,827763
827776,827776
827790,827790
827800,827800
827802,827802
827815,827815
827819,827819
827822,827822
827887,827887
827907,827907
827914,827914
827928,827928
827936,827936
827945,827945
827971,827971
827992,827992
827994,827994
828076,828076
828109,828109
828133,828133
828140,828140
828142,828142
828182,828182
828216,828216
828232,828232
828233,828233
828271,828271
828290,828290
828291,828291
828296,828296
828328,828328
828340,828340
828353,828353
828395,828395
828436,828436
828442,828442
828450,828450
828459,828459
828481,828481
828494,828494
828507,828507
828509,828509
828541,828541
828545,828545
828584,828584
828587,828587
828591,828591
828616,828616
828634,828634
828667,828667
828707,828707
828731,828731
828735,828735
828753,828753
828772,828772
828776,828776
828790,828790
828817,828817
828840,828840
828862,828862
828876,828876
828892,828892
828899,828899
828911,828911
828915,828915
828924,828924
828937,828937
828959,828959
828967,828967
828988,828988
829003,829003
829026,829026
829076,829076
829102,829102
829175,829175
829195,829195
829196,829196
829217,829217
829221,829221
829225,829225
829240,829240
829263,829263
829269,829269
829286,829286
829291,829291
829316,829316
829412,829412
829476,829476
829505,829505
829511,829511
829543,829543
829567,829567
829588,829588
829627,829627
829630,829630
829657,829657
829661,829661
829663,829663
829684,829684
829750,829750
829795,829795
829863,829863
829886,829886
829889,829889
829909,829909
829934,829934
830001,830001
830010,830010
830021,830021
830041,830041
830066,830066
830071,830071
830076,830076
830106,830106
830116,830116
830171,830171
830209,830209
830223,830223
830288,830288
830314,830314
830325,830325
830342,830342
830343,830343
830377,830377
830385,830385
830394,830394
830398,830398
830401,830401
830446,830446
830528,830528
830547,830547
830572,830572
830580,830580
830603,830603
830612,830612
830628,830628
830632,830632
830664,830664
830739,830739
830757,830757
830777,830777
830785,830785
830795,830795
830800,830800
830811,830811
830814,830814
830818,830818
830827,830827
830836,830836
830864,830864
830895,830895
830903,830903
830907,830907
830931,830931
830937,830937
830956,830956
831042,831042
831087,831087
831101,831101
831136,831136
831138,831138
831153,831153
831232,831232
831242,831242
831253,831253
831266,831266
831281,831281
831287,831287
831341,831341
831342,831342
831353,831353
831367,831367
831375,831375
831399,831399
831404,831404
831424,831424
831431,831431
831442,831442
831497,831497
831514,831514
831523,831523
831545,831545
831569,831569
831586,831586
831644,831644
831663,831663
831671,831671
831672,831672
831681,831681
831693,831693
831724,831724
831736,831736
831741,831741
831768,831768
831792,831792
831797,831797
831799,831799
831829,831829
831843,831843
831854,831854
831860,831860
831877,831877
831914,831914
831928,831928
831930,831930
831941,831941
831948,831948
831965,831965
831983,831983
831987,831987
832005,832005
832046,832046
832062,832062
832067,832067
832112,832112
832141,832141
832155,832155
832194,832194
832224,832224
832236,832236
832259,832259
832260,832260
832264,832264
832274,832274
832276,832276
832280,832280
832301,832301
832363,832363
832367,832367
832387,832387
832393,832393
832423,832423
832426,832426
832431,832431
832455,832455
832490,832490
832495,832495
832528,832528
832563,832563
832566,832566
832597,832597
832606,832606
832612,832612
832625,832625
832648,832648
832663,832663
832669,832669
832674,832674
832675,832675
832704,832704
832726,832726
832736,832736
832745,832745
832748,832748
832753,832753
832759,832759
832765,832765
832775,832775
832810,832810
832838,832838
832839,832839
832864,832864
832867,832867
832895,832895
832911,832911
832949,832949
832983,832983
832988,832988
833008,833008
833038,833038
833052,833052
833148,833148
833149,833149
833165,833165
833169,833169
833180,833180
833197,833197
833200,833200
833202,833202
833221,833221
833233,833233
833265,833265
833305,833305
833317,833317
833320,833320
833331,833331
833397,833397
833419,833419
833432,833432
833436,833436
833445,833445
833465,833465
833485,833485
833493,833493
833547,833547
833574,833574
833583,833583
833596,833596
833602,833602
833627,833627
833643,833643
833704,833704
833718,833718
833723,833723
833728,833728
833733,833733
833765,833765
833783,833783
833785,833785
833801,833801
833812,833812
833841,833841
833844,833844
833846,833846
833849,833849
833867,833867
833914,833914
833930,833930
833983,833983
833998,833998
834020,834020
834053,834053
834063,834063
834107,834107
834120,834120
834144,834144
834193,834193
834198,834198
834201,834201
834211,834211
834225,834225
834236,834236
834270,834270
834275,834275
834304,834304
834306,834306
834320,834320
834333,834333
834338,834338
834341,834341
834380,834380
834389,834389
834400,834400
834417,834417
834453,834453
834468,834468
834490,834490
834499,834499
834522,834522
834523,834523
834552,834552
834557,834557
834565,834565
834571,834571
834613,834613
834702,834702
834716,834716
834726,834726
834730,834730
834759,834759
834766,834766
834770,834770
834778,834778
834790,834790
834799,834799
834816,834816
834827,834827
834838,834838
834848,834848
834891,834891
834898,834898
834917,834917
834949,834949
834953,834953
834957,834957
834995,834995
835009,835009
835034,835034
835057,835057
835062,835062
835090,835090
835133,835133
835149,835149
835172,835172
835175,835175
835185,835185
835220,835220
835295,835295
835303,835303
835308,835308
835327,835327
835334,835334
835341,835341
835370,835370
835377,835377
835380,835380
835384,835384
835396,835396
835402,835402
835428,835428
835440,835440
835451,835451
835461,835461
835462,835462
835484,835484
835487,835487
835491,835491
835494,835494
835516,835516
835530,835530
835646,835646
835676,835676
835683,835683
835693,835693
835702,835702
835707,835707
835754,835754
835760,835760
835764,835764
835777,835777
835779,835779
835785,835785
835796,835796
835827,835827
835837,835837
835849,835849
835911,835911
835920,835920
835925,835925
835961,835961
835967,835967
835989,835989
835993,835993
836011,836011
836063,836063
836079,836079
836088,836088
836112,836112
836155,836155
836163,836163
836180,836180
836195,836195
836226,836226
836258,836258
836261,836261
836295,836295
836311,836311
836318,836318
836325,836325
836326,836326
836343,836343
836355,836355
836364,836364
836374,836374
836405,836405
836424,836424
836443,836443
836475,836475
836512,836512
836523,836523
836550,836550
836603,836603
836622,836622
836662,836662
836665,836665
836706,836706
836713,836713
836720,836720
836850,836850
836913,836913
836962,836962
836964,836964
836987,836987
837012,837012
837018,837018
837020,837020
837031,837031
837045,837045
837055,837055
837086,837086
837100,837100
837103,837103
837104,837104
837105,837105
837168,837168
837175,837175
837183,837183
837204,837204
837214,837214
837221,837221
837227,837227
837238,837238
837261,837261
837269,837269
837273,837273
837277,837277
837285,837285
837327,837327
837360,837360
837364,837364
837423,837423
837433,837433
837443,837443
837487,837487
837495,837495
837499,837499
837505,837505
837526,837526
837528,837528
837576,837576
837615,837615
837622,837622
837628,837628
837634,837634
837636,837636
837641,837641
837672,837672
837673,837673
837704,837704
837724,837724
837733,837733
837773,837773
837780,837780
837808,837808
837810,837810
837833,837833
837866,837866
837880,837880
837914,837914
837932,837932
837942,837942
837955,837955
837963,837963
837979,837979
837986,837986
838000,838000
838008,838008
838055,838055
838057,838057
838070,838070
838076,838076
838092,838092
838109,838109
838160,838160
838196,838196
838263,838263
838270,838270
838283,838283
838316,838316
838335,838335
838373,838373
838413,838413
838434,838434
838442,838442
838482,838482
838533,838533
838535,838535
838553,838553
838560,838560
838566,838566
838579,838579
838589,838589
838593,838593
838606,838606
838607,838607
838608,838608
838610,838610
838618,838618
838630,838630
838634,838634
838641,838641
838647,838647
838650,838650
838682,838682
838704,838704
838713,838713
838771,838771
838784,838784
838786,838786
838807,838807
838848,838848
838853,838853
838881,838881
838885,838885
838887,838887
838898,838898
838914,838914
838938,838938
838944,838944
838977,838977
838993,838993
839000,839000
839088,839088
839102,839102
839115,839115
839123,839123
839132,839132
839142,839142
839175,839175
839185,839185
839212,839212
839230,839230
839246,839246
839263,839263
839287,839287
839293,839293
839295,839295
839300,839300
839307,839307
839311,839311
839328,839328
839335,839335
839347,839347
839356,839356
839362,839362
839387,839387
839412,839412
839422,839422
839438,839438
839461,839461
839465,839465
839494,839494
839498,839498
839504,839504
839515,839515
839527,839527
839579,839579
839629,839629
839647,839647
839659,839659
839675,839675
839694,839694
839701,839701
839748,839748
839798,839798
839808,839808
839828,839828
839830,839830
839937,839937
839942,839942
839960,839960
839967,839967
840018,840018
840021,840021
840026,840026
840032,840032
840038,840038
840058,840058
840059,840059
840071,840071
840088,840088
840096,840096
840113,840113
840117,840117
840120,840120
840135,840135
840136,840136
840156,840156
840183,840183
840184,840184
840262,840262
840267,840267
840275,840275
840280,840280
840285,840285
840303,840303
840311,840311
840317,840317
840326,840326
840331,840331
840376,840376
840392,840392
840400,840400
840481,840481
840495,840495
840509,840509
840515,840515
840540,840540
840549,840549
840560,840560
840566,840566
840570,840570
840575,840575
840607,840607
840643,840643
840659,840659
840667,840667
840716,840716
840735,840735
840741,840741
840743,840743
840745,840745
840793,840793
840796,840796
840832,840832
840861,840861
840866,840866
840867,840867
840881,840881
840897,840897
840932,840932
840935,840935
840942,840942
840984,840984
841015,841015
841054,841054
841073,841073
841097,841097
841101,841101
841136,841136
841158,841158
841178,841178
841183,841183
841185,841185
841196,841196
841204,841204
841219,841219
841264,841264
841266,841266
841282,841282
841296,841296
841318,841318
841324,841324
841361,841361
841369,841369
841373,841373
841378,841378
841437,841437
841473,841473
841528,841528
841529,841529
841587,841587
841631,841631
841633,841633
841636,841636
841667,841667
841674,841674
841677,841677
841689,841689
841747,841747
841756,841756
841770,841770
841780,841780
841814,841814
841825,841825
841855,841855
841862,841862
841880,841880
841892,841892
841914,841914
841916,841916
841934,841934
841948,841948
841957,841957
841963,841963
841976,841976
842021,842021
842024,842024
842030,842030
842031,842031
842033,842033
842054,842054
842061,842061
842065,842065
842066,842066
842083,842083
842109,842109
842142,842142
842155,842155
842174,842174
842179,842179
842210,842210
842236,842236
842256,842256
842267,842267
842272,842272
842279,842279
842291,842291
842360,842360
842390,842390
842412,842412
842487,842487
842495,842495
842519,842519
842520,842520
842527,842527
842536,842536
842543,842543
842544,842544
842557,842557
842582,842582
842583,842583
842587,842587
842603,842603
842610,842610
842612,842612
842616,842616
842641,842641
842671,842671
842676,842676
842698,842698
842703,842703
842715,842715
842743,842743
842765,842765
842793,842793
842805,842805
842835,842835
842841,842841
842865,842865
842871,842871
842887,842887
842888,842888
842931,842931
842938,842938
842956,842956
842959,842959
842980,842980
843010,843010
843024,843024
843037,843037
843038,843038
843063,843063
843101,843101
843117,843117
843158,843158
843181,843181
843200,843200
843207,843207
843212,843212
843218,843218
843233,843233
843242,843242
843244,843244
843260,843260
843309,843309
843344,843344
843353,843353
843363,843363
843371,843371
843377,843377
843379,843379
843413,843413
843455,843455
843487,843487
843515,843515
843524,843524
843539,843539
843544,843544
843578,843578
843609,843609
843616,843616
843621,843621
843639,843639
843642,843642
843666,843666
843672,843672
843676,843676
843683,843683
843685,843685
843754,843754
843816,843816
843836,843836
843847,843847
843883,843883
843919,843919
843922,843922
843947,843947
843972,843972
844009,844009
844046,844046
844082,844082
844104,844104
844119,844119
844150,844150
844152,844152
844159,844159
844179,844179
844219,844219
844222,844222
844225,844225
844249,844249
844268,844268
844295,844295
844338,844338
844348,844348
844364,844364
844385,844385
844388,844388
844397,844397
844441,844441
844453,844453
844469,844469
844477,844477
844495,844495
844540,844540
844541,844541
844542,844542
844545,844545
844556,844556
844582,844582
844596,844596
844645,844645
844649,844649
844651,844651
844677,844677
844749,844749
844763,844763
844768,844768
844796,844796
844831,844831
844834,844834
844842,844842
844864,844864
844941,844941
844949,844949
844969,844969
844981,844981
845040,845040
845057,845057
845089,845089
845097,845097
845108,845108
845159,845159
845273,845273
845319,845319
845323,845323
845358,845358
845379,845379
845406,845406
845435,845435
845457,845457
845461,845461
845482,845482
845493,845493
845557,845557
845571,845571
845580,845580
845613,845613
845624,845624
845646,845646
845700,845700
845708,845708
845713,845713
845724,845724
845766,845766
845782,845782
845785,845785
845787,845787
845790,845790
845819,845819
845820,845820
845839,845839
845864,845864
845873,845873
845894,845894
845939,845939
845945,845945
845947,845947
845967,845967
845968,845968
845980,845980
845991,845991
845994,845994
846007,846007
846033,846033
846046,846046
846047,846047
846055,846055
846120,846120
846125,846125
846189,846189
846221,846221
846234,846234
846272,846272
846277,846277
846291,846291
846313,846313
846314,846314
846336,846336
846347,846347
846365,846365
846374,846374
846424,846424
846446,846446
846458,846458
846498,846498
846515,846515
846551,846551
846568,846568
846576,846576
846578,846578
846582,846582
846595,846595
846628,846628
846659,846659
846660,846660
846663,846663
846680,846680
846683,846683
846698,846698
846703,846703
846717,846717
846718,846718
846732,846732
846774,846774
846796,846796
846807,846807
846819,846819
846836,846836
846841,846841
846842,846842
846843,846843
846864,846864
846865,846865
846952,846952
846953,846953
846988,846988
847005,847005
847013,847013
847023,847023
847031,847031
847040,847040
847065,847065
847131,847131
847136,847136
847145,847145
847172,847172
847183,847183
847198,847198
847199,847199
847238,847238
847250,847250
847275,847275
847280,847280
847312,847312
847327,847327
847343,847343
847352,847352
847357,847357
847359,847359
847364,847364
847408,847408
847429,847429
847468,847468
847491,847491
847501,847501
847502,847502
847508,847508
847579,847579
847601,847601
847609,847609
847622,847622
847631,847631
847692,847692
847704,847704
847706,847706
847718,847718
847772,847772
847796,847796
847803,847803
847827,847827
847891,847891
847920,847920
847932,847932
847938,847938
847944,847944
847959,847959
848003,848003
848084,848084
848100,848100
848146,848146
848185,848185
848187,848187
848197,848197
848246,848246
848248,848248
848287,848287
848303,848303
848311,848311
848327,848327
848345,848345
848352,848352
848361,848361
848384,848384
848387,848387
848408,848408
848440,848440
848498,848498
848499,848499
848527,848527
848562,848562
848574,848574
848614,848614
848615,848615
848630,848630
848632,848632
848694,848694
848696,848696
848698,848698
848706,848706
848709,848709
848736,848736
848754,848754
848792,848792
848797,848797
848812,848812
848857,848857
848875,848875
848897,848897
848910,848910
848929,848929
848983,848983
848994,848994
848998,848998
849062,849062
849081,849081
849105,849105
849165,849165
849178,849178
849254,849254
849260,849260
849278,849278
849298,849298
849309,849309
849329,849329
849330,849330
849334,849334
849351,849351
849376,849376
849425,849425
849434,849434
849437,849437
849468,849468
849480,849480
849500,849500
849508,849508
849531,849531
849549,849549
849569,849569
849587,849587
849589,849589
849590,849590
849616,849616
849629,849629
849645,849645
849650,849650
849673,849673
849698,849698
849699,849699
849701,849701
849705,849705
849737,849737
849744,849744
849752,849752
849780,849780
849884,849884
849886,849886
849896,849896
849945,849945
849958,849958
849960,849960
849961,849961
850024,850024
850027,850027
850050,850050
850053,850053
850070,850070
850071,850071
850107,850107
850118,850118
850121,850121
850123,850123
850124,850124
850127,850127
850169,850169
850170,850170
850186,850186
850245,850245
850275,850275
850320,850320
850336,850336
850359,850359
850395,850395
850416,850416
850418,850418
850463,850463
850488,850488
850494,850494
850533,850533
850550,850550
850557,850557
850562,850562
850580,850580
850617,850617
850620,850620
850677,850677
850686,850686
850694,850694
850704,850704
850712,850712
850721,850721
850726,850726
850731,850731
850780,850780
850783,850783
850821,850821
850823,850823
850828,850828
850838,850838
850841,850841
850860,850860
850868,850868
850875,850875
850883,850883
850915,850915
850987,850987
850992,850992
851010,851010
851021,851021
851122,851122
851130,851130
851146,851146
851170,851170
851175,851175
851199,851199
851212,851212
851223,851223
851231,851231
851270,851270
851277,851277
851286,851286
851287,851287
851334,851334
851355,851355
851372,851372
851374,851374
851390,851390
851430,851430
851437,851437
851509,851509
851523,851523
851549,851549
851562,851562
851563,851563
851601,851601
851611,851611
851642,851642
851711,851711
851720,851720
851762,851762
851786,851786
851819,851819
851830,851830
851836,851836
851848,851848
851862,851862
851871,851871
851880,851880
851903,851903
851916,851916
851929,851929
851931,851931
851956,851956
851962,851962
851981,851981
851982,851982
851986,851986
852003,852003
852004,852004
852006,852006
852033,852033
852094,852094
852141,852141
852178,852178
852206,852206
852213,852213
852225,852225
852232,852232
852253,852253
852310,852310
852323,852323
852392,852392
852394,852394
852403,852403
852475,852475
852486,852486
852490,852490
852520,852520
852525,852525
852561,852561
852571,852571
852574,852574
852578,852578
852583,852583
852597,852597
852623,852623
852629,852629
852668,852668
852701,852701
852748,852748
852749,852749
852786,852786
852795,852795
852808,852808
852813,852813
852829,852829
852863,852863
852900,852900
852914,852914
852919,852919
852930,852930
852937,852937
852987,852987
852995,852995
853003,853003
853010,853010
853037,853037
853039,853039
853068,853068
853071,853071
853129,853129
853130,853130
853132,853132
853135,853135
853142,853142
853187,853187
853225,853225
853232,853232
853266,853266
853272,853272
853292,853292
853306,853306
853352,853352
853409,853409
853410,853410
853417,853417
853421,853421
853424,853424
853426,853426
853452,853452
853516,853516
853528,853528
853531,853531
853540,853540
853544,853544
853548,853548
853565,853565
853603,853603
853608,853608
853634,853634
853635,853635
853641,853641
853704,853704
853737,853737
853745,853745
853757,853757
853765,853765
853768,853768
853802,853802
853826,853826
853844,853844
853848,853848
853871,853871
853900,853900
853902,853902
853952,853952
853957,853957
853990,853990
853991,853991
854023,854023
854033,854033
854077,854077
854093,854093
854096,854096
854133,854133
854140,854140
854147,854147
854243,854243
854257,854257
854375,854375
854381,854381
854382,854382
854384,854384
854390,854390
854408,854408
854471,854471
854537,854537
854540,854540
854610,854610
854634,854634
854686,854686
854704,854704
854709,854709
854742,854742
854757,854757
854772,854772
854781,854781
854812,854812
854828,854828
854831,854831
854835,854835
854837,854837
854842,854842
854902,854902
854926,854926
854932,854932
854955,854955
854969,854969
854998,854998
855007,855007
855026,855026
855046,855046
855050,855050
855066,855066
855108,855108
855120,855120
855124,855124
855126,855126
855153,855153
855190,855190
855210,855210
855251,855251
855261,855261
855273,855273
855290,855290
855328,855328
855342,855342
855351,855351
855372,855372
855383,855383
855394,855394
855400,855400
855403,855403
855409,855409
855412,855412
855431,855431
855451,855451
855468,855468
855506,855506
855510,855510
855517,855517
855530,855530
855559,855559
855587,855587
855600,855600
855602,855602
855613,855613
855660,855660
855693,855693
855721,855721
855771,855771
855831,855831
855848,855848
855883,855883
855891,855891
855903,855903
855905,855905
855922,855922
855954,855954
855981,855981
855997,855997
856010,856010
856014,856014
856049,856049
856062,856062
856067,856067
856087,856087
856154,856154
856164,856164
856168,856168
856212,856212
856229,856229
856276,856276
856300,856300
856348,856348
856364,856364
856391,856391
856406,856406
856425,856425
856482,856482
856496,856496
856502,856502
856511,856511
856513,856513
856565,856565
856579,856579
856605,856605
856609,856609
856610,856610
856654,856654
856655,856655
856667,856667
856675,856675
856748,856748
856769,856769
856773,856773
856775,856775
856787,856787
856801,856801
856818,856818
856830,856830
856849,856849
856857,856857
856865,856865
856915,856915
856942,856942
856977,856977
856987,856987
857006,857006
857023,857023
857026,857026
857041,857041
857069,857069
857079,857079
857138,857138
857147,857147
857159,857159
857161,857161
857182,857182
857185,857185
857219,857219
857222,857222
857265,857265
857275,857275
857288,857288
857292,857292
857297,857297
857307,857307
857313,857313
857318,857318
857326,857326
857332,857332
857353,857353
857389,857389
857435,857435
857481,857481
857494,857494
857497,857497
857516,857516
857518,857518
857535,857535
857538,857538
857550,857550
857551,857551
857553,857553
857568,857568
857615,857615
857619,857619
857629,857629
857682,857682
857708,857708
857731,857731
857732,857732
857745,857745
857771,857771
857776,857776
857786,857786
857797,857797
857830,857830
857837,857837
857849,857849
857860,857860
857874,857874
857878,857878
857914,857914
857942,857942
857946,857946
857949,857949
857953,857953
857961,857961
857987,857987
857989,857989
858064,858064
858076,858076
858106,858106
858120,858120
858125,858125
858158,858158
858180,858180
858196,858196
858209,858209
858222,858222
858226,858226
858228,858228
858242,858242
858264,858264
858266,858266
858294,858294
858313,858313
858341,858341
858352,858352
858383,858383
858424,858424
858427,858427
858445,858445
858453,858453
858510,858510
858557,858557
858563,858563
858566,858566
858613,858613
858623,858623
858630,858630
858640,858640
858662,858662
858667,858667
858674,858674
858683,858683
858717,858717
858719,858719
858734,858734
858773,858773
858785,858785
858802,858802
858811,858811
858814,858814
858815,858815
858817,858817
858843,858843
858848,858848
858874,858874
858883,858883
858904,858904
858938,858938
858957,858957
858961,858961
858968,858968
858977,858977
858987,858987
859038,859038
859066,859066
859073,859073
859085,859085
859104,859104
859115,859115
859162,859162
859176,859176
859196,859196
859218,859218
859298,859298
859303,859303
859322,859322
859330,859330
859343,859343
859375,859375
859386,859386
859405,859405
859410,859410
859415,859415
859436,859436
